229,d67791b4-f464-11ec-bad2-d706a0f5bd0f,David Soe,30.8,0,45,21.32,REJECT,Moderate business context match
23,01347127-93e5-11eb-aa66-9b8d95e2171b,AGG power,74.77,0,65,42.91,REJECT,Strong name similarity | Strong business context match
23,e57dde30-93e4-11eb-8474-3bbe2d07207d,AGG power,74.77,0,68,43.51,REJECT,Strong name similarity | Strong business context match
23,0058a493-f3cc-11ec-9e14-150d42c446dd,AGG,57.13,0,15,25.85,REJECT,Moderate name similarity | Some business context match
23,00d5a7c7-fe34-11ed-8c20-dff0eba98df2,Bragg Race,31.6,0,15,15.64,REJECT,Some business context match
23,475daed5-0c7d-11ec-b9ed-b7cae580407c,AGG Power,74.77,100,75,84.91,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Strong business context match
230,01f96edc-93e5-11eb-be5a-4f810ab55f2e,HP Service Center | Hewlett-Packard,69.27,0,0,27.71,REJECT,Moderate name similarity
230,088cb71a-0ce0-11ec-84cb-953c7e8c3a4e,Slovenská pošta a.s. SP a.s.,35.95,0,0,14.38,REJECT,Limited matching signals
230,031f7e31-3318-11ec-b810-ddb0a30582ef,Care Point,31.2,0,0,12.48,REJECT,Limited matching signals
230,4676a351-f930-11ed-b4e8-cf8e051b3eab,Hewlett-Packard Sverige AB.,100,60,20,68,REVIEW,Strong name similarity | Country match | Some business context match
230,085f28a9-93e5-11eb-97db-273ba5953680,Hewlett-Packard Omen,84.87,0,15,36.95,REJECT,Strong name similarity | Some business context match
231,d778d926-93e4-11eb-be5a-4f810ab55f2e,High Touch Remodeling,90.58,100,20,80.23,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Some business context match
231,0124dbe1-1188-11ec-8831-c7ebeecc7f44,High Touch Medicine,93.33,60,20,65.33,REVIEW,Strong name similarity | Country match | Some business context match
231,0c869c1f-44d9-11ef-874f-3714f4bb796e,HighTouch Remodeling,62,100,0,64.8,REVIEW,Moderate name similarity | Perfect geographic match
231,973dd312-93e4-11eb-90d2-e3355a7e800b,High Touch High Tech,93.08,100,0,77.23,ACCEPT,Strong name similarity | Perfect geographic match
231,793e4ef1-0a2f-11ec-b812-9b4eceb9b5f7,High touch Inc.,100,0,35,47,REJECT,Strong name similarity | Moderate business context match
232,09c2eb41-9e43-11ed-9d89-41eb09a14020,Walther Rådgivende Ingeniør,17.2,100,0,46.88,REJECT,Perfect geographic match
232,0886c02f-a114-11ed-9a13-673811675106,Ninezero,9.6,100,0,43.84,REJECT,Perfect geographic match
232,1af83b8f-cb46-11ef-a536-a36fb741dd23,Meso Vin,21.3,100,0,48.52,REJECT,Perfect geographic match
232,159a26f1-93e5-11eb-b89f-536884b3e7dd,Drudenfuss,28,100,0,51.2,REVIEW,Perfect geographic match
232,acbf3216-93e4-11eb-a746-fdabd18be9c6,Holdsport,80,100,0,72,ACCEPT,Strong name similarity | Perfect geographic match
233,421f907b-c406-11ef-abec-3bdf402d3fc2,Hoppecke Batterien bremecketal,80.75,60,0,56.3,REVIEW,Strong name similarity | Country match
233,4d284b47-0afe-11ec-b45f-7fdf93e89edf,Hoppecke,72.35,60,6,54.14,REVIEW,Strong name similarity | Country match | Some business context match
233,f45eeb60-93e4-11eb-a33a-a3dfba582839,HOPPECKE,72.35,60,6,54.14,REVIEW,Strong name similarity | Country match | Some business context match
233,04c61794-f959-11ed-8b24-fd006c781230,Hoppecke Technologies GmbH,72,60,0,52.8,REVIEW,Strong name similarity | Country match
233,01fe02b3-93e5-11eb-be3a-7f925cb94351,HOPPECKE,72.35,0,6,30.14,REJECT,Strong name similarity | Some business context match
234,015d07c4-93e5-11eb-9937-4fab995bf8ff,B.M.G CORPORATION CO LTD.,41.5,80,40,56.6,REVIEW,Moderate name similarity | Perfect geographic match | Moderate business context match
234,64d90bd8-0df4-11ec-aee9-e5ec160216e2,HPVALVES,25.9,60,51,44.56,REJECT,Country match | Moderate business context match
234,2a330750-2155-11ef-bd4e-6b9db4992f2e,HP Thailand,78,60,25,60.2,REVIEW,Strong name similarity | Country match | Some business context match
234,0576609c-93e5-11eb-a33a-a3dfba582839,BCI Central Philippines,36.8,0,25,19.72,REJECT,Some business context match
234,f6162cf3-5a2d-11ed-be40-7d734d234848,HP Inc Thailand Ltd.,92.6,80,15,72.04,ACCEPT,Strong name similarity | Perfect geographic match | Some business context match
235,e861f812-cf3e-11ed-a9e6-41f52173ea03,HP Inc Denmark ApS.,100,100,15,83,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Some business context match
235,17c08d75-21dc-11ee-814b-dfbcbaa030bc,Incon Danmark ApS.,97.6,60,15,66.04,REVIEW,Strong name similarity | Country match | Some business context match
235,01cf78a4-93e5-11eb-b5f6-816dd10ac7b0,Danskk,36.4,60,0,38.56,REJECT,Country match
235,34d54cc7-93e5-11eb-8e19-198fb02d6f96,Danlon,34,100,0,53.6,REVIEW,Perfect geographic match
235,199aa097-93e5-11eb-a736-0f5b20ecb2f1,Gravgaard,28.2,60,0,35.28,REJECT,Country match
236,f676a7f4-93e4-11eb-b997-8dd98d09cf25,ThinkEV,32.2,100,0,52.88,REVIEW,Perfect geographic match
236,a66a1a12-93e4-11eb-8474-3bbe2d07207d,FornebuGolf,27.4,100,0,50.96,REVIEW,Perfect geographic match
236,6fb6df80-918f-11ed-9198-5108792e5842,HP Norge,100,100,20,84,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Some business context match
236,f6bed478-93e4-11eb-a33a-a3dfba582839,Elbilforum,19.2,100,0,47.68,REJECT,Perfect geographic match
236,3c21e427-93e5-11eb-8859-29e7c34dee35,Tiny Elephant,25.4,60,0,34.16,REJECT,Country match
237,7d5a4284-15e7-11ee-ae3c-d3de0e8ee81d,HP Communication Sales & Services,53.6,60,52,55.84,REVIEW,Moderate name similarity | Country match | Moderate business context match
237,b29147e0-a8a1-11ed-80cd-6732f880d6f5,Carco,10.4,100,0,44.16,REJECT,Perfect geographic match
237,d5c3fb2e-a8c9-11ef-9c3c-1f32e3c7982a,HP PPS Sales Sdn Bhd.,100,100,60,92,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Strong business context match
237,08a3abbf-93e5-11eb-8474-3bbe2d07207d,Inter-Pacific Securities,23.4,100,15,52.36,REVIEW,Perfect geographic match | Some business context match
237,3ac20606-93e5-11eb-b4a6-27899be4e45d,PERODUA PANDAN PRIMA,32.5,100,3,53.6,REVIEW,Perfect geographic match | Some business context match
238,043024f0-93e5-11eb-b5f6-816dd10ac7b0,HP Alumni Singapore,68.67,60,0,51.47,REVIEW,Moderate name similarity | Country match
238,a1b7b59d-93e4-11eb-b997-8dd98d09cf25,Menicon Singapore,57.03,60,15,49.81,REJECT,Moderate name similarity | Country match | Some business context match
238,1ca53f3b-1551-11ee-b700-f59c8be33a8a,Crayon Data,24.4,0,5,10.76,REJECT,Some business context match
238,07c5ceb1-eb92-11ed-a65b-4f9d7e08863b,Poyoko Trading,30.1,60,25,41.04,REJECT,Country match | Some business context match
238,28cb5283-f474-11ec-9207-43fec1f49158,GG Playfest,29.7,60,20,39.88,REJECT,Country match | Some business context match
239,81727301-2350-11ec-be87-a3acfe0d4893,Huawei Enterprise,60.1,60,17.5,51.54,REVIEW,Moderate name similarity | Country match | Some business context match
239,21a19426-1b00-11ec-a369-3dffd1104e43,Huawei Concept Store NEX,57,60,7.5,48.3,REJECT,Moderate name similarity | Country match | Some business context match
239,319389bb-1831-11ef-9e98-775ff58637f5,Huawei International,100,0,25,45,REJECT,Strong name similarity | Some business context match
239,81150310-583d-11ec-9b78-c93d4fc08be3,HUAWEI Concept Store Sim Lim Square,52.45,60,7.5,46.48,REJECT,Moderate name similarity | Country match | Some business context match
239,030d8081-308a-11ed-bd95-d9ebf2e89fc1,Huawei Mobile,61.5,60,7.5,50.1,REVIEW,Moderate name similarity | Country match | Some business context match
24,027fd7bf-f8c2-11ed-bfe7-b13fb516b9f1,AIA Public Takaful Sungai Buloh Medical Card & Hibah,48,60,15,46.2,REJECT,Moderate name similarity | Country match | Some business context match
24,000b3360-93e5-11eb-919a-b3f9a5ad205c,AIA Malaysia,56.25,100,15,65.5,REVIEW,Moderate name similarity | Perfect geographic match | Some business context match
24,010cfd8d-1bf6-11ee-837c-17980c78b227,AIA Pasir Gudang - Khuzairi Muslim Izzgroup,46.35,60,15,45.54,REJECT,Moderate name similarity | Country match | Some business context match
24,053849f0-e20d-11ec-a4cd-79cc0e3eec7e,Info Plan Takaful AIA,45.3,60,15,45.12,REJECT,Moderate name similarity | Country match | Some business context match
24,25f047fc-93e5-11eb-a736-0f5b20ecb2f1,AIA PRS,71.65,100,15,71.66,ACCEPT,Strong name similarity | Perfect geographic match | Some business context match
240,b51941d7-93e4-11eb-a746-fdabd18be9c6,Shahidul Islam Sarker,32.3,60,52.5,47.42,REJECT,Country match | Moderate business context match
240,0dd50431-93e5-11eb-90d2-e3355a7e800b,HUAWEI,64.85,0,47.5,35.44,REJECT,Moderate name similarity | Moderate business context match
240,00c47152-93e5-11eb-a33a-a3dfba582839,Ubi services,28.8,0,35,18.52,REJECT,Moderate business context match
240,0c3e379f-93e5-11eb-a33a-a3dfba582839,Bumblebee Tech,38.3,60,40,47.32,REJECT,Country match | Moderate business context match
240,3982cf4a-93e5-11eb-b89f-536884b3e7dd,Bohubrihi,25.9,60,50,44.36,REJECT,Country match | Moderate business context match
241,3821892f-0c58-11ec-a1e5-5b23ac48a38b,Xplora Technologies Denmark,87.5,100,40,83,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Moderate business context match
241,00c47152-93e5-11eb-a33a-a3dfba582839,Ubi services,34.8,0,25,18.92,REJECT,Some business context match
241,1659a663-93e5-11eb-919a-b3f9a5ad205c,Kalpavruksh Technologies,66.4,0,60,38.56,REJECT,Moderate name similarity | Strong business context match
241,47d1fe26-4a46-11ef-a31d-a303c6a91d6a,Huawei Denmark,81.9,100,40,80.76,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Moderate business context match
241,0da78b90-93e5-11eb-a736-0f5b20ecb2f1,LiTHIUM BALANCE,30.6,60,40,44.24,REJECT,Country match | Moderate business context match
242,d1f254fa-3611-11ef-9835-ff7539eae427,Huawei Technologies East Malaysia Office,92.75,60,40,69.1,REVIEW,Strong name similarity | Country match | Moderate business context match
242,00c47152-93e5-11eb-a33a-a3dfba582839,Ubi services,27.6,0,25,16.04,REJECT,Some business context match
242,3e229adb-f5be-11ed-9659-9b00f4ea9e93,Huawei Technologies Malaysia Sdn Bhd TRX,100,100,40,88,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Moderate business context match
242,0eaa72e1-bfff-11ec-a989-57067b159e5c,Thrive Tech,34.8,100,60,65.92,REVIEW,Perfect geographic match | Strong business context match
242,0dd50431-93e5-11eb-90d2-e3355a7e800b,HUAWEI,64.95,0,46,35.18,REJECT,Moderate name similarity | Moderate business context match
243,0dd50431-93e5-11eb-90d2-e3355a7e800b,HUAWEI,64.95,0,46,35.18,REJECT,Moderate name similarity | Moderate business context match
243,98a3b367-2d1d-11ed-bff5-21b6c2658068,Huawei Technologies Thailand Co Ltd.,100,60,60,76,ACCEPT,Strong name similarity | Country match | Strong business context match
243,91aae7a3-02b4-11ef-bcbe-35c44adb12a3,Huawei Thailand Training Center BKK,61.5,60,0,48.6,REJECT,Moderate name similarity | Country match
243,8a15fed6-1b00-11ec-9b25-637f12b6c164,Huawei Technologies Thailand Company Limited,100,60,40,72,ACCEPT,Strong name similarity | Country match | Moderate business context match
243,003640b1-5856-11ec-9cf4-2f9ecf0f9d64,Huawei Authorized Experience Store Lotus Phetchabun,50.55,60,12,46.62,REJECT,Moderate name similarity | Country match | Some business context match
244,00c47152-93e5-11eb-a33a-a3dfba582839,Ubi services,33.1,0,25,18.24,REJECT,Some business context match
244,0dd50431-93e5-11eb-90d2-e3355a7e800b,HUAWEI,68.7,0,47.5,36.98,REJECT,Moderate name similarity | Moderate business context match
244,fea798e2-1afc-11ec-9308-05476ec24aab,Huawei Technologies Norway AS,100,100,40,88,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Moderate business context match
244,bd9afe34-a115-11ed-80a2-5d15047ed708,Inspire nettside,32.4,60,25,41.96,REJECT,Country match | Some business context match
244,3a8d1912-8ab2-11ec-98ef-79ce46bdd296,Huawei Norge,66.1,100,0,66.44,REVIEW,Moderate name similarity | Perfect geographic match
245,f1ac0063-93e4-11eb-8ad6-7326edce8d21,Inspire Institute of Technologies Pakistan Pvt-Ltd,78.2,60,40,63.28,REVIEW,Strong name similarity | Country match | Moderate business context match
245,05d82fa0-93e5-11eb-8474-3bbe2d07207d,Environmental Services Pakistan,54,60,68,59.2,REVIEW,Moderate name similarity | Country match | Strong business context match
245,4bd95951-e516-11ed-ae31-691dccb8b954,Huawei Technologies Pakistan,99.9,60,40,71.96,ACCEPT,Strong name similarity | Country match | Moderate business context match
245,ca2f9ba8-8aa4-11ec-9066-739984ffef59,HUAWEI Pakistan,74.45,100,46,78.98,ACCEPT,Strong name similarity | Perfect geographic match | Moderate business context match
245,01004641-1dd8-11ef-9268-316fc8e174dd,Private Helipad Ali Villa,48.7,60,15,46.48,REJECT,Moderate name similarity | Country match | Some business context match
246,12b12a85-8a9a-11ec-8fbd-9d5235221413,Huawei Sweden,82.9,60,47.5,66.66,REVIEW,Strong name similarity | Country match | Moderate business context match
246,e0fcb950-453e-11ee-9a94-efaadc7f2382,Huawei Sweden Hackathon,69.5,60,25,56.8,REVIEW,Moderate name similarity | Country match | Some business context match
246,9ea1ef8c-df94-11ed-9295-6312e9c90c0a,Huawei Enterprise Nordic,54.25,60,47.5,55.2,REVIEW,Moderate name similarity | Country match | Moderate business context match
246,0dd50431-93e5-11eb-90d2-e3355a7e800b,HUAWEI,68.7,0,47.5,36.98,REJECT,Moderate name similarity | Moderate business context match
246,d15378e1-04d0-11ec-a6a3-7d13d87fe979,Future of Wireless,35,60,60,50,REVIEW,Country match | Strong business context match
247,7d5aecb0-1b05-11ec-88d5-df9161de908b,Huber Suhner A/S.,100,60,20,68,REVIEW,Strong name similarity | Country match | Some business context match
247,3f0d02ee-1b00-11ec-adda-733655cbf81c,Huber & Suhner Pty Ltd.,70.4,0,0,28.16,REJECT,Strong name similarity
247,1db7c9f1-93e5-11eb-be5a-4f810ab55f2e,Cube Optics,35.2,0,15,17.08,REJECT,Some business context match
247,0ac24602-93e5-11eb-8474-3bbe2d07207d,HUBER SUHNER Sales Partners,66,0,20,30.4,REJECT,Moderate name similarity | Some business context match
247,30069d60-1403-11ec-a8a5-7542bec9389d,Huber Suhner AG,90.6,0,15,39.24,REJECT,Strong name similarity | Some business context match
248,0ac24602-93e5-11eb-8474-3bbe2d07207d,HUBER SUHNER Sales Partners,63.1,100,35,72.24,ACCEPT,Moderate name similarity | Perfect geographic match | Moderate business context match
248,135f2b12-93e5-11eb-919a-b3f9a5ad205c,Brands load,33,100,15,56.2,REVIEW,Perfect geographic match | Some business context match
248,3f0d02ee-1b00-11ec-adda-733655cbf81c,Huber & Suhner Pty Ltd.,70.4,0,0,28.16,REJECT,Strong name similarity
248,7d5aecb0-1b05-11ec-88d5-df9161de908b,Huber Suhner A/S.,90.6,0,20,40.24,REJECT,Strong name similarity | Some business context match
248,30069d60-1403-11ec-a8a5-7542bec9389d,Huber Suhner AG,100,60,35,71,ACCEPT,Strong name similarity | Country match | Moderate business context match
249,e74584c3-3317-11ec-8c1a-73d6fe4b34be,HUBER SUHNER,52.8,0,25,26.12,REJECT,Moderate name similarity | Some business context match
249,0ac24602-93e5-11eb-8474-3bbe2d07207d,HUBER SUHNER Sales Partners,51.2,0,50,30.48,REJECT,Moderate name similarity | Moderate business context match
249,a4c60a21-72d7-11ec-b85d-b984c6bb12f3,HUBER SUHNER,52.8,0,0,21.12,REJECT,Moderate name similarity
249,6e3a4071-93e4-11eb-be3a-7f925cb94351,HUBER SUHNER Polatis Limited sp.z o.o.,62.25,0,50,34.9,REJECT,Moderate name similarity | Moderate business context match
249,30069d60-1403-11ec-a8a5-7542bec9389d,Huber Suhner AG,52.4,0,37,28.36,REJECT,Moderate name similarity | Moderate business context match
25,379975dc-93e5-11eb-90d2-e3355a7e800b,AIG Norge,54,100,6,62.8,REVIEW,Moderate name similarity | Perfect geographic match | Some business context match
25,1fe97720-93e5-11eb-86dd-ffbd1b53140e,BårdarTV,15.7,100,0,46.28,REJECT,Perfect geographic match
25,4aedff5e-180c-11f0-a73e-ff3f1015d340,AIG PEP V Asia LP.,55,60,0,46,REJECT,Moderate name similarity | Country match
25,5bb5cc83-026b-11ec-8241-b3527a2bc565,Bertel O. Steen Kapital,31.8,100,6,53.92,REVIEW,Perfect geographic match | Some business context match
25,15153161-a2ee-11ed-aee9-d388a08baa5f,AIG bygg AS,46.65,60,0,42.66,REJECT,Moderate name similarity | Country match
250,395074a2-93e5-11eb-a746-fdabd18be9c6,Hum Network,98.48,60,50,73.39,ACCEPT,Strong name similarity | Country match | Moderate business context match
250,814f0c92-8da2-11ef-bd36-654dea8b66de,HUM Network Careers,80.08,0,40,40.03,REJECT,Strong name similarity | Moderate business context match
250,6b8bfbae-047a-11ec-a68c-2730dc96ef15,HUM Style Awards,47.77,0,25,24.11,REJECT,Moderate name similarity | Some business context match
250,34f38330-93e5-11eb-b997-8dd98d09cf25,HUM Rideshare,54.07,0,35,28.63,REJECT,Moderate name similarity | Moderate business context match
250,bcbdabb1-851f-11ec-b0c6-4b60aea6d995,Hum H az ir,48.42,60,0,43.37,REJECT,Moderate name similarity | Country match
251,b18ea821-057d-11ec-aa25-f5c34236f242,Human Edge Investment Technology,75.9,60,33,60.96,REVIEW,Strong name similarity | Country match | Moderate business context match
251,14161f0e-93e5-11eb-97db-273ba5953680,Human Edge,87.45,100,70.5,89.08,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Strong business context match
251,1323c061-021d-11ec-a0c6-7f3095e1ab08,Human Gardening,59.3,100,7.5,65.22,REVIEW,Moderate name similarity | Perfect geographic match | Some business context match
251,7f7254fd-bc6a-11ef-8f60-1be0c2ba22ac,HumanEdge,55.3,0,67.5,35.62,REJECT,Moderate name similarity | Strong business context match
251,00ad6e05-f617-11ed-a042-2bc449ea115d,HumanEdge Corporate Solutions,46.5,0,45,27.6,REJECT,Moderate name similarity | Moderate business context match
252,476ea702-93e5-11eb-91fb-73d498260b10,Sapa Selection Norge,32.3,0,10,14.92,REJECT,Some business context match
252,0353c1d2-8abf-11ec-9d8f-993fd85352e2,Hydro Aluminium Rolled Products Benelux BV.,50.02,100,20,64.01,REVIEW,Moderate name similarity | Perfect geographic match | Some business context match
252,7a7b8903-fabe-11ed-9a1a-f7cd4f604793,Hydro Shipping,58.57,60,20,51.43,REVIEW,Moderate name similarity | Country match | Some business context match
252,039c2ca8-c96a-11ef-9aca-e5a484694482,Hydro Vækerø | Onepark,59.72,100,0,63.89,REVIEW,Moderate name similarity | Perfect geographic match
252,f035adb0-d13e-11ec-a4fa-c3f40e4b757a,Hydro Rein,68.62,100,0,67.45,REVIEW,Moderate name similarity | Perfect geographic match
253,ccf0aeb1-1b03-11ec-a15b-458b278fe121,IBM CIC.,53.97,60,15,48.59,REJECT,Moderate name similarity | Country match | Some business context match
253,0131b200-93e5-11eb-a736-0f5b20ecb2f1,SJEC,13.8,60,7.5,31.02,REJECT,Country match | Some business context match
253,8ad09611-fc12-11ed-a82c-670b3ac56cdb,Klubben,21,60,15,35.4,REJECT,Country match | Some business context match
253,00f963fd-93e5-11eb-a33a-a3dfba582839,Nippon Gases Germany,36.4,0,0,14.56,REJECT,Limited matching signals
253,011e5112-93e5-11eb-b997-8dd98d09cf25,Mercedes-Benz,23.4,60,0,33.36,REJECT,Country match
254,976c5d8b-a115-11ed-9b5e-95d2e795e3d1,Idemia,80.27,60,15,59.11,REVIEW,Strong name similarity | Country match | Some business context match
254,53d8e63e-0e57-11ec-867e-772dbc1f037a,Fitness Idemia,62.47,60,20,52.99,REVIEW,Moderate name similarity | Country match | Some business context match
254,18ae8fa0-72d0-11ec-a39c-1b3238e0eae0,IDEMIA,80.27,0,25,37.11,REJECT,Strong name similarity | Some business context match
254,33e93227-8a9a-11ec-8f0a-eb02b2415b08,IDEMIA France SAS.,100,60,25,69,REVIEW,Strong name similarity | Country match | Some business context match
254,322d1020-93e5-11eb-b4a6-27899be4e45d,IDEMIA,80.27,60,25,61.11,REVIEW,Strong name similarity | Country match | Some business context match
255,03831c14-93e5-11eb-a33a-a3dfba582839,Oberthur Technologies,99.55,0,55,50.82,REVIEW,Strong name similarity | Moderate business context match
255,144c25a5-f9cd-11ed-abfe-05a8a0b819ce,Oberthur Technologies,99.55,0,40,47.82,REJECT,Strong name similarity | Moderate business context match
255,01859e77-93e5-11eb-86dd-ffbd1b53140e,Bereej Technologies,75.25,0,60,42.1,REJECT,Strong name similarity | Strong business context match
255,15dbde5e-f8c5-11ed-9e28-b7815ef89232,Oberthur Technologies,99.55,0,40,47.82,REJECT,Strong name similarity | Moderate business context match
255,04ebfae0-93e5-11eb-91fb-73d498260b10,Oberthur,72.55,0,32.5,35.52,REJECT,Strong name similarity | Moderate business context match
256,076bef04-93e5-11eb-b997-8dd98d09cf25,Ikano,58.31,0,48,32.92,REJECT,Moderate name similarity | Moderate business context match
256,888f95b0-93e4-11eb-b4a6-27899be4e45d,Ikano Bolig,50.31,100,4.29,60.98,REVIEW,Moderate name similarity | Perfect geographic match | Some business context match
256,16d6c5a0-93e5-11eb-90d2-e3355a7e800b,Ikano Bank,69.96,100,53.57,78.7,ACCEPT,Moderate name similarity | Perfect geographic match | Moderate business context match
256,b08bf185-93e4-11eb-919a-b3f9a5ad205c,Ikano Bank,69.96,100,57.86,79.56,ACCEPT,Moderate name similarity | Perfect geographic match | Moderate business context match
256,5b5ec89c-aab9-11ef-8c37-f97fe3d0526b,Ikano Bank Leasing,64.06,100,53.57,76.34,ACCEPT,Moderate name similarity | Perfect geographic match | Moderate business context match
257,058d9227-93e5-11eb-919a-b3f9a5ad205c,TEXTLOCAL,25.3,0,52.5,20.62,REJECT,Moderate business context match
257,5c604c8f-003e-11ec-bc8f-fb23a8912032,VAS Global,49.3,0,32.5,26.22,REJECT,Moderate name similarity | Moderate business context match
257,d17fb890-2507-11ec-af5c-e506962f8a3b,Bangla Trac Miaki Vas Limited,72.8,60,50,63.12,REVIEW,Strong name similarity | Country match | Moderate business context match
257,093881f4-cf34-11ec-98df-9d73d6df67f6,IMImobile PLC.,62.8,0,25,30.12,REJECT,Moderate name similarity | Some business context match
257,25bf4898-a69a-11ec-9108-57519746fb39,IMI Mobile VAS Ltd FZE,97,0,70,52.8,REVIEW,Strong name similarity | Strong business context match
258,25bf4898-a69a-11ec-9108-57519746fb39,IMI Mobile VAS Ltd FZE,56.1,100,80,78.44,ACCEPT,Moderate name similarity | Perfect geographic match | Strong business context match
258,0594be06-93e5-11eb-b997-8dd98d09cf25,Smithfield Offices,40.7,100,25,61.28,REVIEW,Moderate name similarity | Perfect geographic match | Some business context match
258,df37ba50-93e4-11eb-b89f-536884b3e7dd,IMImobile,81.92,100,90,90.77,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Strong business context match
258,04e403fe-0f5d-11ec-9929-c953cf71e676,Flat Rock Technology,28.1,100,35,58.24,REVIEW,Perfect geographic match | Moderate business context match
258,035e7d15-93e5-11eb-be5a-4f810ab55f2e,Madlins,21,60,45,41.4,REJECT,Country match | Moderate business context match
259,036a63fa-93e5-11eb-b5f6-816dd10ac7b0,Pressert Marketing,35.3,0,10,16.12,REJECT,Some business context match
259,0071d0c8-0a81-11ef-a4c3-b939363f35e3,Independent Church Network,57.55,60,16,50.22,REVIEW,Moderate name similarity | Country match | Some business context match
259,c2a15e50-d5c4-11ee-b607-b56d5b475a9b,Independent Pak Media,78.2,60,47,64.68,REVIEW,Strong name similarity | Country match | Moderate business context match
259,01004641-1dd8-11ef-9268-316fc8e174dd,Private Helipad Ali Villa,46.5,100,15,61.6,REVIEW,Moderate name similarity | Perfect geographic match | Some business context match
259,024e26c7-44e8-11ee-9ddb-498fd4975d35,SUPR Water,27.6,0,25,16.04,REJECT,Some business context match
26,e41ec36b-93e4-11eb-8859-29e7c34dee35,Rødovre Centrum,76.62,100,0,70.65,ACCEPT,Strong name similarity | Perfect geographic match
26,eab4a797-e56c-11ed-86c6-9fd2c95fb352,Aktieselskabet Rødovre Centrum,100,100,0,80,STRONG_ACCEPT,Strong name similarity | Perfect geographic match
26,0b5cf46f-f5f4-11ed-afc8-fb4a81053da4,Aktieselskabet Tlk Of 1971,69.72,60,10,53.89,REVIEW,Moderate name similarity | Country match | Some business context match
26,1f713fc4-f932-11ed-a13b-4d8d65f28f4d,Aktieselskabet Jysk Entreprise bridalstore,67.97,60,10,53.19,REVIEW,Moderate name similarity | Country match | Some business context match
26,0286bac5-93e5-11eb-8859-29e7c34dee35,HAUX,14.6,60,0,29.84,REJECT,Country match
260,3eb2bbab-17c0-11f0-af94-ddfd1c46b53d,INFINERA CORP,93.2,100,30,83.28,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Moderate business context match
260,017feb65-f8ab-11ed-8629-7d5d4c8e5628,Infinera Corporation,100,0,25,45,REJECT,Strong name similarity | Some business context match
260,f0273522-93e4-11eb-a33a-a3dfba582839,INFINERA,86.35,100,0,74.54,ACCEPT,Strong name similarity | Perfect geographic match
260,94e1fe19-e3e4-11ec-9588-e900f4601d5e,Infinera America,74.1,100,30,75.64,ACCEPT,Strong name similarity | Perfect geographic match | Moderate business context match
260,3b80e930-93e5-11eb-919a-b3f9a5ad205c,Infinera Agribusiness,69.2,0,30,33.68,REJECT,Moderate name similarity | Moderate business context match
261,fceed830-93e4-11eb-8ad6-7326edce8d21,Infomedia,100,0,25,45,REJECT,Strong name similarity | Some business context match
261,74b0872f-c6bc-11ec-9cce-25d31d8cde64,INFOMEDIAAN,83.3,80,35,72.32,ACCEPT,Strong name similarity | Perfect geographic match | Moderate business context match
261,fa89bf14-93e4-11eb-9937-4fab995bf8ff,INFOMEDIA,100,100,28,85.6,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Some business context match
261,46ad79e3-93e5-11eb-8859-29e7c34dee35,InfoMedia,100,0,25,45,REJECT,Strong name similarity | Some business context match
261,fa562bfe-93e4-11eb-a33a-a3dfba582839,INFOMEDIA,100,0,35,47,REJECT,Strong name similarity | Moderate business context match
262,dcc5e190-22df-11ec-817c-6169a8cec47d,Infosys Limited,100,100,90,98,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Strong business context match
262,79137ef0-1b05-11ec-a27e-e90516d91433,Infosys Limited Hubli,100,60,90,82,STRONG_ACCEPT,Strong name similarity | Country match | Strong business context match
262,5d91de30-c729-11ec-b9bd-5926e5981bef,Infosys Equinox,67.75,0,85,44.1,REJECT,Moderate name similarity | Strong business context match
262,74730ae8-1afc-11ec-866d-5f42b74bf5ac,Infosys Limited Mysore,100,60,90,82,STRONG_ACCEPT,Strong name similarity | Country match | Strong business context match
262,dc2faa70-93e4-11eb-86dd-ffbd1b53140e,Infosys BPM,80.1,100,90,90.04,STRONG_ACCEPT,Strong name similarity | Perfect geographic match | Strong business context match
263,05627bc4-2d4f-11ed-950e-251a58e3dabf,Ingram Micro,83.8,0,25,38.52,REJECT,Strong name similarity | Some business context match
263,02095aa7-0c05-11ec-972b-1310b145fd81,Ingram Micro,83.8,0,12,35.92,REJECT,Strong name similarity | Some business context match
263,23bb110e-49a8-11ef-b831-79711486170a,INGRAM MICRO NORDIC LOGISTICS AB.,77.6,60,0,55.04,REVIEW,Strong name similarity | Country match
263,033334c6-afb4-11ef-898c-15ac674ac024,Ingram Micro,83.8,0,12,35.92,REJECT,Strong name similarity | Some business context match
